,ID,_id,datetime,has_media,is_reply,is_retweet,medias,nbr_favorite,nbr_reply,nbr_retweet,text,url,user_id,usernameTweet
47,990373938302681088,5af88ab724c1c400cc54de3c,2018-04-29 01:35:21,,False,False,,3,0,0,"Sneezing , itchy eyes, scratchy  throat ,  runny   nose  - it must be allergy season  pic.twitter.com/NNSf3Q8TtZ",/MariaWinquest/status/990373938302681088,471587545,MariaWinquest
48,990369571872878592,5af88ab724c1c400cc54de3d,2018-04-29 01:18:00,,True,False,,0,1,0,"""Head ache, unable to keep food down,  stuffed   nose ,  sore   throat . Last time I felt like this it was Dybarian space  flu …""",/AlteanRed/status/990369571872878592,942068404013412354,AlteanRed
49,990367743709859841,5af88ab724c1c400cc54de3e,2018-04-29 01:10:44,,False,False,,1,0,0,"Two days ago I told my mom how I haven’t gotten really sick in forever if anything just a little  sore   throat  or a bit of allergies here and there... Two days later I here I am really sick. Bad  headache , wisdom teeth are bothering me, stuffy/ runny   nose ,  sore   throat , cough, cramps.",/natalymmm_/status/990367743709859841,2497767576,natalymmm_
50,990365883573956611,5af88ab724c1c400cc54de3f,2018-04-29 01:03:21,,False,False,,0,0,0,I was fine all day today till I stepped outside and now I can’t stop  sneezing  & my  nose  won’t stop running & my  throat  is itchy,/xxhevannnn/status/990365883573956611,259442361,xxhevannnn
51,990362114974994432,5af88ab724c1c400cc54de40,2018-04-29 00:48:22,,False,False,,2,0,0,I should probably stay away from dairy with a  runny   nose  but this latte is too good on my  sore   throat  ;u;,/ew_the_ewe/status/990362114974994432,2546920280,ew_the_ewe
52,990356282484736000,5af88ab724c1c400cc54de41,2018-04-29 00:25:12,,False,False,,0,0,0,I was like. Huh. This might not be a  headache . So I texted my dad cuz all of my brother and i’s  nose / throat /some allergies issues come from him. He was like yeah. That’s your sinuses bub. Go buy some 12hr.,/ireallycantsing/status/990356282484736000,538647946,ireallycantsing
53,990351376952766464,5af88ab724c1c400cc54de42,2018-04-29 00:05:42,,False,False,,0,0,0,Riley had a  runny   nose  two days ago and woke up with a horse cough.... now Avery wakes up with a  runny   nose  and my  throat  is  sore ...   come on.,/dreamseeker_97/status/990351376952766464,716074166932209665,dreamseeker_97
54,990349317931184128,5af88ab724c1c400cc54de43,2018-04-28 23:57:31,,False,False,,5,1,0,- Minor  headache  -  Sore   throat  -  Runny   nose  - Feel really hot but when I turn a fan on I want to turn it off  I haven't felt like this since I was a teen. The  flu  sisn't nice at all. If I feel much better tomorrow I'll be going into robot mode as I think I'm getting slower a bit.,/EaroXIV/status/990349317931184128,1853183467,EaroXIV
55,990332409710133248,5af88ab724c1c400cc54de44,2018-04-28 22:50:20,,False,False,,1,4,0,"I feel as though I've been hit by a Mack truck!  Throat  swollen and achy,  runny   nose , hacking and gagging, massive  fatigue , bad  headache , and my entire thorax has been  sore  since the onslaught. But enough about my day. How's everyone doing?  pic.twitter.com/r0w6OZoHaw",/HeavyMetalDisco/status/990332409710133248,742887606652784644,HeavyMetalDisco
56,990324658967908353,5af88ab724c1c400cc54de45,2018-04-28 22:19:32,,True,False,,0,0,0,"Have you tried a vicks steam? Put some Vicks in a pan and boil it and breath in the fumes...it will help clear up your blocked  nose  especially. You can also do a salt water steam too. If your  throat  is soar from  coughing , gargle asprin.",/amalmosman_/status/990324658967908353,3069306204,amalmosman_
57,990319556752232449,5af88ab724c1c400cc54de46,2018-04-28 21:59:16,,False,False,,0,0,0,"Felt a cold coming on hard last night around 5. -  Throat  started getting itchy.  Nose  starting running. - I said “oh helll no!” - I made a  flu  bomb (oregano, Frankincense, lemon, melaleuca, OnGuard essential oil in a veggie cap. Then garlic tea with lemon…  http:// bit.ly/2JB9OM3   pic.twitter.com/70zw2rCpIX",/RobynBaldwin/status/990319556752232449,14493454,RobynBaldwin
58,990316585909972992,5af88ab724c1c400cc54de47,2018-04-28 21:47:27,,True,False,,0,1,0,"I hope not too but the evidence is mounting... I’m  sneezing ... I have a blocked  nose , and a  sore   throat ...",/eternity_claire/status/990316585909972992,913788442798182400,eternity_claire
59,990311501742329856,5af88ab724c1c400cc54de48,2018-04-28 21:27:15,,False,False,,0,0,0,Headache   Runny   nose   Sore   throat   Work ...works How can I cooperate while adapting this,/fierarie/status/990311501742329856,364437289,fierarie
60,990310457570447361,5af88ab924c1c400cc54de49,2018-04-28 21:23:06,,False,False,,2,2,0,I have a  fever  my  throat  is hurting and a  runny   nose  I feel like shxt,/lgbtsowoo/status/990310457570447361,840708929747316736,lgbtsowoo
61,990304871290228736,5af88ab924c1c400cc54de4a,2018-04-28 21:00:54,,False,False,,0,0,0,Cough?  Sore   throat ?  Runny   nose ? Follow these three simple steps before you book that GP appointment  http:// bit.ly/2v0R3iP     #3beforeGP pic.twitter.com/8x2NSjQvd9,/nhsbanesccg/status/990304871290228736,2987414481,nhsbanesccg
62,990303784856379392,5af88ab924c1c400cc54de4b,2018-04-28 20:56:35,,False,False,,0,0,0,"i went outside lastnight & within a hour had a  sore   throat  , stopped  nose  & a ear and  headache  idk",/_tajmahh/status/990303784856379392,770845211224223744,_tajmahh
63,990293102899400704,5af88ab924c1c400cc54de4c,2018-04-28 20:14:09,,False,False,,0,0,0,I didn't get a cold/ flu  all winter and now I'm here with a  runny   nose  and  sore   throat,/ohheynaz/status/990293102899400704,241572707,ohheynaz
64,990274182314414080,5af88ab924c1c400cc54de4d,2018-04-28 18:58:58,,False,False,,1,0,0,"I'm going to upload The Promised Neverland now. I'm really sick, so I'm  coughing , my  throat  hurts, and I have a stuffy  nose , but I might still try to record and post the BnHA review this evening. Idk about One Piece yet since I was spoiled, I might just leave that for a few days.",/HakuOfTheTubes/status/990274182314414080,3239375446,HakuOfTheTubes
65,990271098087342080,5af88ab924c1c400cc54de4e,2018-04-28 18:46:42,,False,False,,0,1,0,I feel SOOOOO weird my body is like in sick mode where I feel super heavy and numb and cold but like there aren’t any symptoms otherwise no scratchy  throat  or  runny   nose  or anything it just started randomly happening last night I got crazy cold out of the blue,/caIidreambarbie/status/990271098087342080,848495735075069952,caIidreambarbie
66,990267007764516864,5af88ab924c1c400cc54de4f,2018-04-28 18:30:27,,False,False,,1,1,0,doctor: so you have an ear infection which explains the  throat  and  nose  issues and chills  me: ?????  doc: also a  fever   me: ????!!  doc: have you been sick recently? it may be leftover fluid buildup from the last time you were sick  me: ,/pixelhistori/status/990267007764516864,945825148984221697,pixelhistori
67,990253110521020416,5af88ab924c1c400cc54de50,2018-04-28 17:35:14,,False,False,,0,0,0,Throat  hurts  runny   nose . Whyyyy,/tmmyetc/status/990253110521020416,3028946889,tmmyetc
68,990242531072978944,5af88ab924c1c400cc54de51,2018-04-28 16:53:11,,False,False,,0,0,0,"Indoor air pollution can cause nausea, headaches, dizziness,  fatigue , eye,  nose  and  throat  irritation, sinus infections, skin rashes, respiratory problems, allergic reactions or a worsening of existing allergies. Let us improve the indoor air quality i ...  http:// bit.ly/2DL9maD   pic.twitter.com/qcplXnGygb",/DeSantis_AC/status/990242531072978944,950402695009128449,DeSantis_AC
69,990234761347006465,5af88ab924c1c400cc54de52,2018-04-28 16:22:19,,False,False,,0,1,0,Woke up with a  runny   nose  and a  sore   throat . Great ,/VeeCeexoxo/status/990234761347006465,184667194,VeeCeexoxo
70,990232773242875904,5af88ab924c1c400cc54de53,2018-04-28 16:14:25,,False,False,,1,0,0,"Goddammit I'm getting sick.  Runny   nose ,  sore   throat , and on the night it matters most for the show",/nerdygirlgamr/status/990232773242875904,3881427197,nerdygirlgamr
71,990231518655152130,5af88ab924c1c400cc54de54,2018-04-28 16:09:26,,False,False,,4,0,0,"Okay, so I went through •a  sore   throat  for two days •a  runny   nose  for one day •a somewhat  stuffed  up  nose  for one day •now I’m having a tickling  throat  so I’m  coughing  like crazy :)   Can you please just go away so I can live in peace?",/McrTown/status/990231518655152130,852636820793962498,McrTown
72,990219350912176128,5af88ab924c1c400cc54de55,2018-04-28 15:21:05,,False,False,,0,0,0,"My  throat  is killing me, I can barely speak My  nose  is  runny  as all hell, I think I many have the signs of a cold. Great, on my work day of all days",/4BitsComic/status/990219350912176128,2614603662,4BitsComic
73,990218500433068032,5af88ab924c1c400cc54de56,2018-04-28 15:17:42,,True,False,,0,1,0,Hahaah tapi serious aku tak pi  sore   throat   runny   nose  tak larat aj,/IzzatRusyaidi/status/990218500433068032,406987200,IzzatRusyaidi
74,990212134586941440,5af88ab924c1c400cc54de57,2018-04-28 14:52:24,,False,False,,0,0,0,"Any allergy sufferers out there? This is Pam. I've been suffering from an allergy cough, followed by 10 minutes of  throat  clearing & a  runny   nose , for many years. It used to only happen periodically...  https://www. facebook.com/HousewivesOfFr ederickCounty/posts/1704689046292133   …",/Housewivesfc/status/990212134586941440,940140014,Housewivesfc
75,990208374858907650,5af88ab924c1c400cc54de58,2018-04-28 14:37:28,True,True,False,['https://t.co/86D3EAYP36'],0,0,0,"If you have  runny , stuffy  nose  or a  sore   throat .  Don't ignore because it can be bronchitis.   Know here the quick treatment    https:// mylifestylecrunch.com/2017/12/11/bro nchitis-types-causes-symptoms-diagnosis-treatment-prevention/   …",/shivanii_0/status/990208374858907650,958603123739652096,shivanii_0
76,990204996762382337,5af88ab924c1c400cc54de59,2018-04-28 14:24:03,,False,False,,0,0,0,"My  throat  hurts so bad, i have a  headache , my  nose  isn't working, and I'm so exhausted I feel like I'm sleep walking.  But good morning    #maketodayagoodday",/QueenLegg/status/990204996762382337,1431486907,QueenLegg
77,990204590535729153,5af88ab924c1c400cc54de5a,2018-04-28 14:22:26,,False,False,,0,0,0,Waking up with a  sore   throat  &  runny   nose  is always nice. Especially when I have my procedure on Monday. ,/afederico13/status/990204590535729153,2254668590,afederico13
78,990196133820432384,5af88ab924c1c400cc54de5b,2018-04-28 13:48:49,,False,False,,0,0,0,"i think im going to be sick,, my  nose  is so annoying my  throat  is so itchy and i have a massive  headache",/jooniefication/status/990196133820432384,3263118366,jooniefication
79,990189661460090881,5af88ab924c1c400cc54de5c,2018-04-28 13:23:06,,False,False,,0,0,0,"Sore   throat  and  coughing  a lot with  nose  bleeds in the morning is the ""best"" way to start off the day...  NOOOOPPPPPEEE!",/DCleverness/status/990189661460090881,2995495371,DCleverness
80,990169966212104194,5af88aba24c1c400cc54de5d,2018-04-28 12:04:51,,False,False,,0,0,0,"Dammit.  I think my Mini Man contaminated me when he hung out here.    Sore   throat ,  headache  and  stuffed  up ",/MomToDani/status/990169966212104194,35016856,MomToDani
81,990157394629070848,5af88aba24c1c400cc54de5e,2018-04-28 11:14:53,,False,False,,9,0,0,"Tbh no weapon formed against me shall prosper   this hay  fever , this blocked  nose  and  sore   throat  shall not stop me from singing today ",/thandii_e/status/990157394629070848,895628458998599680,thandii_e
82,990118199432699905,5af88aba24c1c400cc54de5f,2018-04-28 08:39:08,,True,False,,0,1,0,Omg I think that’s whats happening with me too! My allergies were sooo bad today that I got a little raspy  throat  & can’t breathe thru my  nose  from all the  sneezing    I’m bound to get sick too,/nayelymanrique_/status/990118199432699905,3148666531,nayelymanrique_
83,990116289287983104,5af88aba24c1c400cc54de60,2018-04-28 08:31:33,,False,False,,3,2,0,"I almost died at work today   one of my dumbass co-workers found a pepper spray and sprayed it   ...my eyes,  nose  and  throat  were burning and I couldn’t stop  coughing !",/RomanLara_/status/990116289287983104,20113842,RomanLara_
84,990106335072038912,5af88aba24c1c400cc54de61,2018-04-28 07:52:00,,False,False,,2,0,1,"Bah!  I'm tryna get some well needed sleep and had to deal with my dog barking and phone calls.  Bugging me since I have a cold atm (stuffy  nose ,  headache ,  sore   throat , and mild  coughing ).  How I'm feeling rn:  pic.twitter.com/8VYaE9ybox",/ZekromAmaterasu/status/990106335072038912,487670985,ZekromAmaterasu
85,990106276989317121,5af88aba24c1c400cc54de62,2018-04-28 07:51:46,,False,False,,0,0,0,Woke up with a  runny   nose  and a really  sore   throat . If it doesnt go away I doubt I will stream tonight.,/darthhelmet86/status/990106276989317121,257452899,darthhelmet86
86,990101642560311296,5af88aba24c1c400cc54de63,2018-04-28 07:33:21,True,True,False,['https://t.co/8Zt36jt12p'],0,3,0,"Aww.  There there.  Hope you feel better.  BTW! I haven;t been sick in 12 years - I take 2-3 tablespoons of this when I feel  flu  coming on, also works for ear/ nose / throat  infections and even eye.   Totally Safe, no maximum dosage.   https://www. amazon.com/American-Biote ch-Labs-Biotics-Support/dp/B0013664GE?th=1   …",/Joshua_Roberts_/status/990101642560311296,130094578,Joshua_Roberts_
87,990083130232131584,5af88aba24c1c400cc54de64,2018-04-28 06:19:47,,False,False,,3,3,0,"Welp, I guess I'm just sick now. Scratchy  throat ,  nose  all wet and drippin',  sneezing  all night long.  I don't deserve this!!",/Aluminemsiren/status/990083130232131584,1703878068,Aluminemsiren
88,990031175472308224,5af88aba24c1c400cc54de65,2018-04-28 02:53:20,,False,False,,3,0,1,"Itchy  throat ,  runny ,  nose , snzn Szn  https:// twitter.com/hzwolenik/stat us/988411029624410112   …",/jalyncspencer/status/990031175472308224,3296720108,jalyncspencer
89,990030125470187521,5af88aba24c1c400cc54de66,2018-04-28 02:49:10,,False,False,,0,0,0,Watch i wake up with an itchy  throat  and  runny   nose  too ,/__imabigdeal/status/990030125470187521,539592708,__imabigdeal
90,990021755455660039,5af88aba24c1c400cc54de67,2018-04-28 02:15:54,,False,False,,0,0,0,so my  nose  is blocked. my ears are blocked ESPECIALLY my right ear. my  throat  is scratchy as fuuuuck and i canny stop  coughing . what an absolutely lovely time it is for me :-),/diirtyw0rk/status/990021755455660039,470293553,diirtyw0rk
91,990016463875420160,5af88aba24c1c400cc54de68,2018-04-28 01:54:53,,False,False,,0,0,0,Nice woke up with  sore   throat  and  runny   nose .. well hello dry season you are finally here..meaning peeps get ready to catch cold and  flu  ,/maanie18/status/990016463875420160,982572188153790465,maanie18
92,990010240971231232,5af88aba24c1c400cc54de69,2018-04-28 01:30:09,True,False,False,['https://t.co/kJLPAIcW5r'],1,0,0,"Runny   nose ,  sneezing ,  coughing ,  sore   throat  and it won't get better? It could be mold in your home:  http:// goo.gl/HrQwha  ",/moldadvisor/status/990010240971231232,2427203222,moldadvisor
