,ID,_id,datetime,has_media,is_reply,is_retweet,medias,nbr_favorite,nbr_reply,nbr_retweet,text,url,user_id,usernameTweet
10,947173814756102144,5af886bb24c1c400ac0319c3,2017-12-30 19:33:29,,True,False,,1,1,0,Good idea love. Just wish my  nose  would stop running. Bored of blowing it now. And  coughing  when get a tickle in  throat . Just annoying ain't it. Xxx,/MrsAmyWake/status/947173814756102144,891744265,MrsAmyWake
11,947173117843132416,5af886bb24c1c400ac0319c4,2017-12-30 19:30:43,,True,False,,0,1,0,""" Sore   throat .  Fever .  Runny   nose .  Lack of booty.""",/UtopianRoyalty/status/947173117843132416,3139164546,UtopianRoyalty
12,947172589297860608,5af886bb24c1c400ac0319c5,2017-12-30 19:28:37,,False,False,,1,3,0,"I have a cold, it's very mild. Scratchy  throat  and  runny   nose  but omg I'm sweating like a contestant on jeoprady. Is this normal ",/SilvestriSalena/status/947172589297860608,927667428561248256,SilvestriSalena
13,947172508050092032,5af886bb24c1c400ac0319c6,2017-12-30 19:28:18,,False,False,,0,1,0,"I started to feel a little sick twice this month. Well, my luck ran out.  Runny   nose , pressure, tearing eyes and starting to move to  throat . I took a couple of store brand ""Vick's Dayquill"" Feeling a little better. They say  flu  shot is only 10% this year. Don't think it's  flu .",/KeithHicks_/status/947172508050092032,728406694729011200,KeithHicks_
14,947172456887762944,5af886bb24c1c400ac0319c7,2017-12-30 19:28:05,,False,False,,0,0,0,"Runny   nose , bloody  nose , chills, headaches,  fever ,  sore   throat , and worse of all.... Vomiting ",/Tortaxxlynnerz/status/947172456887762944,2361951865,Tortaxxlynnerz
15,947168543153340416,5af886bb24c1c400ac0319c8,2017-12-30 19:12:32,,True,False,,0,1,0,"I’m pretty sure I caught it from one of my patients. So far  sore   throat ,  runny   nose  and ear infection ",/milajam13/status/947168543153340416,2722535570,milajam13
16,947166311464910848,5af886bb24c1c400ac0319c9,2017-12-30 19:03:40,,False,False,,0,0,0,"I solved 3 problems 1. My mosquito bite 2. My clogged  nose  3. My itching  throat  from  coughing   With Vicks Vaporub.. omg, @Jokoy  was right! But then I realized.. I’m becoming a Filipino mom ",/yvannesteva/status/947166311464910848,31083047,yvannesteva
17,947163412064169989,5af886bb24c1c400ac0319ca,2017-12-30 18:52:09,,False,False,,0,0,0,I've been so  sore  these last few days and now i wake up with a  runny   nose  and  a  sore   throat  :'( ending 2017 feeling like poop  so it's only uphill in 2018.,/_drunkpunx/status/947163412064169989,4834264719,_drunkpunx
18,947160525540134912,5af886bb24c1c400ac0319cb,2017-12-30 18:40:41,,False,False,,0,0,0,"Blocked  nose ,  fever ,  sore   throat   I want my mummy",/amiez2gud/status/947160525540134912,1472608170,amiez2gud
19,947158940952829952,5af886bb24c1c400ac0319cc,2017-12-30 18:34:23,,False,False,,0,0,0,"Welcoming 2018 with a bang. And by bang i mean a  fever , a  runny   nose , and a  sore   throat . ",/ErkaRmrz/status/947158940952829952,1163492149,ErkaRmrz
20,947151556272680960,5af886bc24c1c400ac0319cd,2017-12-30 18:05:02,,True,False,,0,0,0,"I can't wait to get over this crud. This is day #3!  Fever , chills, body aches,  sore   throat , cough, sneeze,  runny  AND stopped up  nose , ears hurting when I swallow... and nothing to take but Ibuprofen which doesn't seem to be doing any good. :(",/IntenzWriting/status/947151556272680960,929197080471535616,IntenzWriting
21,947148646952214528,5af886bc24c1c400ac0319ce,2017-12-30 17:53:29,,False,False,,2,1,0,"Writer Health Update:  Fever  is gone and so is the urge to throw up. The cough,  sore   throat  and stuffy  nose  remain. #gettingbetter  #shouldbecuredsoon  #iHope",/TiffCLockhart/status/947148646952214528,183035992,TiffCLockhart
22,947142577127673856,5af886bc24c1c400ac0319cf,2017-12-30 17:29:22,,False,False,,8,0,0,u know when it's so cold that you can't breathe thru ur mouth bc ur  throat  will reject the frigid air and automatically start  coughing  but if u breathe thru ur  nose  the snot freezes ur  nose  hairs together? MN is CuUUTE,/stoomybrown/status/947142577127673856,935248603139977216,stoomybrown
23,947141227232632833,5af886bc24c1c400ac0319d0,2017-12-30 17:24:00,,False,False,,0,0,0,"Running  nose ,  sore   throat  and  headache . Surviving at work. Cant wait to end shift. Feeling so shitty",/fffaaahhhmmmii/status/947141227232632833,219195266,fffaaahhhmmmii
24,947141130289680384,5af886bc24c1c400ac0319d1,2017-12-30 17:23:37,,False,False,,5,5,0,"Headache .  Runny   nose .  Sore   throat . Alright, i get it.  I'm gonna sleep now. Goodnight y'all.",/ggukieminniee/status/947141130289680384,2479373702,ggukieminniee
25,947138422631796737,5af886bc24c1c400ac0319d2,2017-12-30 17:12:51,,False,False,,0,0,0,Heads busting.  Sore   throat .  Runny   nose . There only one thing for it.,/johngibson70/status/947138422631796737,425034362,johngibson70
26,947135912504451072,5af886bc24c1c400ac0319d3,2017-12-30 17:02:53,,False,False,,0,0,0,"Sneezing , stuffy  nose  & scratchy  throat .... #FML",/ilabachrn/status/947135912504451072,59577124,ilabachrn
27,947133488200855552,5af886bc24c1c400ac0319d4,2017-12-30 16:53:15,,True,False,,0,1,0,I’ve had the worst  sore   throat  & a  runny   nose  for days.,/MarrisaAnnn/status/947133488200855552,283534926,MarrisaAnnn
28,947130889577877510,5af886bc24c1c400ac0319d5,2017-12-30 16:42:55,,False,False,,0,0,0,"My own  flu  preventative. NOT medical advice but here's what I do. Gargle brisk warm salt water 30 sec and do not rinse. I use Vicks high up in nostrils. Rationale: Salt and eucalyptus make unpleasant medium for virus to replicate.  Flu  enters in  nose  holes and  throat , airborne.",/jonifromtexas/status/947130889577877510,368733393,jonifromtexas
29,947126270260756482,5af886bc24c1c400ac0319d6,2017-12-30 16:24:34,,True,False,,0,1,0,Awww man! I'm sick right now and I need it to be over. I'm at the phase where I'm blowing my  nose  and  coughing  up my mucus so much my  throat  gets  sore  ,/tetines90/status/947126270260756482,3166991089,tetines90
30,947125609590870016,5af886bc24c1c400ac0319d7,2017-12-30 16:21:56,,False,False,,1,0,0,Oh great!  Sore   throat  and  runny   nose  before 2017 totally ends! ,/ynelmanel/status/947125609590870016,63925736,ynelmanel
31,947123401826623488,5af886bc24c1c400ac0319d8,2017-12-30 16:13:10,,False,False,,0,0,0,"Dear Lord, when was the last time i was this sick? Stubborn  headache ,  runny   nose ,  sore   throat , and cough. Not liking this!",/nina_moran/status/947123401826623488,25783512,nina_moran
32,947122127429234688,5af886bc24c1c400ac0319d9,2017-12-30 16:08:06,,False,False,,1,3,0,"Omg , I'm sick again.  Sore   throat  ,  stuffed   nose  and a fat  headache . Why me ...",/xHoneyAkx/status/947122127429234688,4578606553,xHoneyAkx
33,947121810952175622,5af886bc24c1c400ac0319da,2017-12-30 16:06:51,,False,False,,0,0,0,Runny   nose  and  sore   throat  ,/jaybarandino10/status/947121810952175622,387198240,jaybarandino10
34,947120219553538049,5af886bc24c1c400ac0319db,2017-12-30 16:00:31,,False,False,,1,1,0,"Runny   nose  ,  sore   throat  ,  headache  .  *read * *pening * *tidur jap * *bangun * *double pening *  How to study mehh",/M_Azizi_/status/947120219553538049,1376628074,M_Azizi_
35,947120175199019009,5af886bc24c1c400ac0319dc,2017-12-30 16:00:21,,False,False,,0,0,0,"Stuffy  nose ?  Sore   throat ? It could be the common cold, but it might be #flu . Find out:  http:// go.usa.gov/3emre   pic.twitter.com/VPlvDU4dx7",/VABayPines/status/947120175199019009,768883402242002945,VABayPines
36,947114325000548352,5af886bc24c1c400ac0319dd,2017-12-30 15:37:06,,False,False,,0,1,0,"The worst part of winter is fighting the central heat. Forever flip-flopping between too hot & too cold and dry as the Sierra. My skin, my eyes, my  throat , my sinuses. Between the  coughing  &  runny   nose , I sound like I have a cold. #AllergicToWinter  #GlugsWater https:// twitter.com/amhq/status/94 7062403245670401   …",/mladyrebecca/status/947114325000548352,26189923,mladyrebecca
37,947107756380745728,5af886bc24c1c400ac0319de,2017-12-30 15:11:00,,False,False,,20,9,1,"Oh good, I woke up with a  stuffed   nose ,  sore   throat , and  fever . Lucky me.",/HeatherAntos/status/947107756380745728,373143817,HeatherAntos
38,947101925060653056,5af886bc24c1c400ac0319df,2017-12-30 14:47:49,,False,False,,1,3,0,I caught  flu  sobs I hope I can record even with this condition ;o; my  throat  and  nose  feels awful though,/sagisapon/status/947101925060653056,306866236,sagisapon
39,947100327639216128,5af886bc24c1c400ac0319e0,2017-12-30 14:41:29,,False,False,,0,0,0,"RT Neb_Antib_news ""RT eswanmaryam: develop URTI (productive cough +  sore   throat  +  runny   nose ) --> taking broad spectrum antibiotic(quinolones) + antitussive --> not resolve the symptoms --> develop new symptom (palpable rash) but never develop  fever .…  pic.twitter.com/xmDshuyMMc """,/drjordirello/status/947100327639216128,2828962203,drjordirello
40,947096277069848576,5af886bd24c1c400ac0319e1,2017-12-30 14:25:23,,False,False,,2,0,1,develop URTI (productive cough +  sore   throat  +  runny   nose ) --> taking broad spectrum antibiotic(quinolones) + antitussive --> not resolve the symptoms --> develop new symptom (palpable rash) but never develop  fever ...bole jd ianya measle ke?  pic.twitter.com/PZg8e8AZqO,/eswanmaryam/status/947096277069848576,1035137491,eswanmaryam
41,947090074704936960,5af886bd24c1c400ac0319e2,2017-12-30 14:00:44,,True,False,,0,1,0,"I hope you feel better sweetie! I have severe body aches, I’m constantly in a puddle of sweat, my  throat  is achy, my  nose  is running like a waterfall and I have  fever  of 102 lol",/kaylakatieann/status/947090074704936960,481363004,kaylakatieann
42,947080653224513536,5af886bd24c1c400ac0319e3,2017-12-30 13:23:18,,False,False,,0,0,0,"I’m TIRED of being sick; waking up w a  sore   throat , dry cough,  runny  ass  nose  like NIGGA",/YngBuddha/status/947080653224513536,107649308,YngBuddha
43,947079830188601344,5af886bd24c1c400ac0319e4,2017-12-30 13:20:02,,False,False,,0,0,0,"throat  starts feeling worse the moment my  runny   nose  recovers, incredible",/fuyumijun/status/947079830188601344,2401347020,fuyumijun
44,947078149895942146,5af886be24c1c400ac0319e5,2017-12-30 13:13:21,,False,False,,0,0,0,"4th night with  sore   throat , clogged  nose  and  headache  with on and off  fever  too. Thank God it’s nowhere near dengue. ",/pudgylalaLove/status/947078149895942146,92214360,pudgylalaLove
45,947077597250441217,5af886be24c1c400ac0319e6,2017-12-30 13:11:09,,False,False,,6,4,0,I became sick (have a  runny   nose  and a  sore   throat ). But conversations with nice people and jokes made me feel much better. Thanks ,/IngaSubac/status/947077597250441217,1097308381,IngaSubac
46,947077559732264962,5af886be24c1c400ac0319e7,2017-12-30 13:11:00,,False,False,,0,1,1,My  throat  is swollen   my  nose  is  runny  and I can't breathe ,/florescecee/status/947077559732264962,606647870,florescecee
47,947077062506024962,5af886be24c1c400ac0319e8,2017-12-30 13:09:02,,False,False,,2,0,0,"This has apparently been open since the week before Christmas. Today, it appears I have my tastebuds back after having ‘man  flu ’ for 2 weeks as our lounge officially stinks and this is getting to the back of my  throat  and  nose .   how to remove it without people (the OH) noticing  pic.twitter.com/zCxusMKW7L",/richtaylor1984/status/947077062506024962,1707088627,richtaylor1984
48,947075973702352896,5af886be24c1c400ac0319e9,2017-12-30 13:04:42,,False,False,,3,0,0,"|| After what I had thought was a rather tough paper, I had gone to do it with high  fever , a  sore   throat  and a  runny   nose , I can happily share that I've passed all my GEDs and will be getting the Diploma for it soon! So far today has been a good day.",/UtopianRoyalty/status/947075973702352896,3139164546,UtopianRoyalty
49,947071415026462720,5af886be24c1c400ac0319ea,2017-12-30 12:46:35,,False,False,,2,1,0,Also i went in not sick and I’m leaving with a  sore   throat  and  runny   nose ??? ERs are so gross,/BreeGibs/status/947071415026462720,620264632,BreeGibs
50,947068324726411264,5af886be24c1c400ac0319eb,2017-12-30 12:34:18,,True,False,,0,0,0,"You don't know that, Elijah. You don't know that! [Is over dramatic because  runny   nose , and  sore   throat . I might legit die.]",/InfectedSaint/status/947068324726411264,2560675422,InfectedSaint
51,947063332594257920,5af886be24c1c400ac0319ec,2017-12-30 12:14:28,,False,False,,1,1,0,Headache  +  sore   throat  +  runny   nose  +  fever (?)  :(,/gerda_gp/status/947063332594257920,230102283,gerda_gp
52,947062379061350400,5af886be24c1c400ac0319ed,2017-12-30 12:10:41,,False,False,,1,0,0,Anyone wanna watch Lehman so I can try and get over whatever the hell this is that I have? All I’ve done is cough and knock myself out from  coughing  to hard. My  throat  hurts my  nose  is running. And my chest has so much pressure... all I wanna do is sleep ,/Brooke121216/status/947062379061350400,801439746853584897,Brooke121216
53,947059771827478528,5af886be24c1c400ac0319ee,2017-12-30 12:00:19,,True,False,,0,1,0,"Girl yes. One week I had a bad cold &  sore   throat , lost my voice. The week following I caught the  flu  from Xavier. Now, stuffy  nose  & a slight  sore   throat . I can’t deal.",/MzNikkkaa_/status/947059771827478528,800003404412153856,MzNikkkaa_
54,947055852527259649,5af886be24c1c400ac0319ef,2017-12-30 11:44:45,,False,False,,15,0,0,"Earache,  headache , blocked  nose , cough,  sore   throat    yeah, happy new year to you Beth ",/bethanyellennx/status/947055852527259649,39093675,bethanyellennx
55,947053708625563648,5af886be24c1c400ac0319f0,2017-12-30 11:36:14,,False,False,,0,0,0,"throat  on 10,  nose  & eyes red af. I been  coughing  &  sneezing  like a muthafucka. ",/_NeshaMonet/status/947053708625563648,360183788,_NeshaMonet
56,947053472490409984,5af886be24c1c400ac0319f1,2017-12-30 11:35:17,,False,False,,2,0,0,"God I hate being sick and feeling like shit  I've had an EXTREMELY  sore   throat , really bad painful  coughing , hacking up congestion, & a  runny   nose  but I'm feeling a LITTLE BIT better and have to go into work tomorrow Good night",/OneHappyGamer/status/947053472490409984,3144681803,OneHappyGamer
57,947050026370560000,5af886be24c1c400ac0319f2,2017-12-30 11:21:36,,False,False,,0,0,0,Week 3 of this  flu : I’ve now got popping ears  sore   throat  and a drippy  nose  -will that stop me from underdressing & binging tequila for #nye  tomorrow? #hellno,/sspectress/status/947050026370560000,716706764268380160,sspectress
58,947038285381042176,5af886be24c1c400ac0319f3,2017-12-30 10:34:57,,False,False,,0,0,0,"Earaches,  Coughing , Stuffy  Nose ,  Sneezing ,  Sore   throat . NYE Plans..Went 0 To 100 Real Quick!!",/angelas_faith/status/947038285381042176,757796245624672256,angelas_faith
59,947037055544119296,5af886bf24c1c400ac0319f4,2017-12-30 10:30:03,,False,False,,0,0,0,I have a  runny   nose  and my  throat  hurts atm which is nt a good sign djdhdhfgr,/wildhyunjin/status/947037055544119296,2154765290,wildhyunjin
60,947035934888996864,5af886bf24c1c400ac0319f5,2017-12-30 10:25:36,,False,False,,8,8,2,"Guys! I'm sick: I have a bad cough, which is causing my  throat  to hurt, my  nose  hurts and is blocked, I have a  headache  and my eyes hurt. I feel like crap rn... ;-;",/Tobi_Draws/status/947035934888996864,769194229553893376,Tobi_Draws
61,947030981751447552,5af886bf24c1c400ac0319f6,2017-12-30 10:05:55,,False,False,,0,0,0,"I have a blocked  nose , a  headache ,  sore   throat  and a  fever . what a great way to end this year! #blessed",/maybeitsrin/status/947030981751447552,4676328504,maybeitsrin
62,947027536436920323,5af886bf24c1c400ac0319f7,2017-12-30 09:52:14,,False,False,,0,1,0,My  nose  and  throat  burn & I keep  sneezing . ,/JakeIsntHome/status/947027536436920323,2206162814,JakeIsntHome
63,947020792222699520,5af886bf24c1c400ac0319f8,2017-12-30 09:25:26,,False,False,,3,0,0,i wanna go to sleep so bad cause i have a massive  headache  but my fucking  nose  &  throat  wont let me ugh ,/steephx3_/status/947020792222699520,1103961800,steephx3_
64,947020126347579392,5af886bf24c1c400ac0319f9,2017-12-30 09:22:47,,False,False,,1,0,0,i'm feeling a lot better now but my head hurts a lot and my  throat  is still a bit meh and i still have bursts of  coughing  ;-; and  stuffed   nose  ;; when will this cold end :(,/wujudaestar/status/947020126347579392,80086087,wujudaestar
65,947016538724491264,5af886bf24c1c400ac0319fa,2017-12-30 09:08:32,,False,False,,4,1,0,"Out at 7am for my morning run with a  runny   nose  and a  sore   throat  but still managed it, slow as fuck though.",/christopherhow9/status/947016538724491264,351089268,christopherhow9
66,947013414806851585,5af886bf24c1c400ac0319fb,2017-12-30 08:56:07,,True,False,,1,2,0,"It's 1:54 in Arkansas and I'm laying here feeling like death because this cold weather has me fucked up with  sore   throat , coughing ,clogged  nose  and my insomnia is being it's usual self.",/ArcanotheKnight/status/947013414806851585,717558266117509120,ArcanotheKnight
67,947013250348212226,5af886bf24c1c400ac0319fc,2017-12-30 08:55:28,,False,False,,0,0,0,"Urgh..this cold needs to do one now. Blocked  nose ,  sore   throat ,  sore  ears and can hardly hear. Feels as tho ive been hit by a bus.  Off to the shop soon to get some cold &  flu  stuff. Thanks son for giving me ur cold...nothing like sharing ur germs lol.",/XxLaurax28xX/status/947013250348212226,870231663078494208,XxLaurax28xX
68,947012642459103233,5af886bf24c1c400ac0319fd,2017-12-30 08:53:03,,False,False,,0,0,0,"My back aches,  runny   nose , and a bad  throat",/galileaxo/status/947012642459103233,1486347451,galileaxo
69,947003594187911168,5af886bf24c1c400ac0319fe,2017-12-30 08:17:05,,False,False,,0,0,0,"i’ve got a  headache , my  nose  is  stuffed , i’m freezing and my  throat  is soar. ",/outerspacegis/status/947003594187911168,924599108,outerspacegis
70,946999410046750720,5af886bf24c1c400ac0319ff,2017-12-30 08:00:28,,False,False,,1,0,0,i finished my antibiotic yesterday. i have a  sore   throat  and  runny   nose .  pic.twitter.com/22tI7DiUBB,/idy42/status/946999410046750720,28747736,idy42
71,946997521695457280,5af886bf24c1c400ac031a00,2017-12-30 07:52:58,,False,False,,1,1,0,"Bruh my stomach hurts,  throat  hurts,  nose  running, and i got a splitting  headache  tf.",/CuteFoxxx/status/946997521695457280,1097391858,CuteFoxxx
72,946982339221049344,5af886bf24c1c400ac031a01,2017-12-30 06:52:38,,False,False,,1,0,0,Having a  sore   throat  and  runny   nose  is the worst   so annoying,/seiracy/status/946982339221049344,2971077043,seiracy
73,946980196166414336,5af886bf24c1c400ac031a02,2017-12-30 06:44:07,,False,False,,10,2,0,"Me: has a  sore   throat ,  runny   nose , and  coughing  up a storm  My coworker: wanna smoke?  My dumbass: yes girl!!!",/localcyberbae/status/946980196166414336,2164038906,localcyberbae
74,946979547907608576,5af886bf24c1c400ac031a03,2017-12-30 06:41:32,,False,False,,1,0,0,I wanna punch Presley so BAD LIKE WE ARE IN THE CAR ALONE AND SHE’S LISTENING TO VIDEOS ON HIGH & SHE KEEPS  COUGHING  & SUCKING SNOT BACK INTO HER  NOSE  AND  THROAT  KILL ME,/emmajxrdan/status/946979547907608576,821174950233051136,emmajxrdan
75,946976640499716096,5af886bf24c1c400ac031a04,2017-12-30 06:29:59,,False,False,,1,0,1,"i have hella bad animal allergies (and i mean tears n  runny   nose , rash itchy skin, tight  sore   throat , the whole shabang) and i still have a cat who lives in my room WITH me and two dogs when my allergies get bad I TAKE MEDS stop bullshitting yourself and ruining an animals’ lives  https:// twitter.com/_katehowe/stat us/946161818984120320   …",/alienxjayy/status/946976640499716096,3272543966,alienxjayy
76,946976247430688769,5af886bf24c1c400ac031a05,2017-12-30 06:28:26,,False,False,,0,1,0,"As long as I don't cough, sneeze, blow my  nose , or desire to remain awake for long periods of time, I'm fine. Ugh.  Sore   throat  is gone but cough is bad and somehow I twisted something in my back while  coughing . All movement jars that area painfully.",/FieryIntuition/status/946976247430688769,780578892243361792,FieryIntuition
77,946974963835260928,5af886bf24c1c400ac031a06,2017-12-30 06:23:19,,False,False,,0,0,0,"My cousin told me to go see a head,  nose  and  throat  specialist  I been  coughing  non stop for years getting worse and worse ",/mammaM_I_A/status/946974963835260928,218159626,mammaM_I_A
78,946974351190044672,5af886bf24c1c400ac031a07,2017-12-30 06:20:53,,False,False,,4,0,0,"I’m so tired of  coughing , having a stuffy  nose , and my  throat  feeling like somebody carved their fricking name in it.",/Nia_Simoneee/status/946974351190044672,702925301655998464,Nia_Simoneee
79,946971853893062656,5af886c024c1c400ac031a08,2017-12-30 06:10:58,,False,False,,0,0,0,"Awake at this time with the worse  headache , a blocked  nose  and a  throat  that feels like razor blades.. ",/kayloflahertyx/status/946971853893062656,3234253434,kayloflahertyx
80,946968539814129664,5af886c024c1c400ac031a09,2017-12-30 05:57:48,,False,False,,3,3,1,So tired. Can't breathe through  nose .  Coughing  and hurting my  throat  worse. Head going to explode. Can't seem to sleep longer than 2 hours.  pic.twitter.com/jj0MTibs6S,/tehzomb/status/946968539814129664,100600514,tehzomb
81,946966632970313729,5af886c024c1c400ac031a0a,2017-12-30 05:50:13,,False,False,,0,0,0,Waking up at 6 AM because of a  sore   throat  and a  runny   nose  is not what I had planned for my day off ,/MalFUNct10N/status/946966632970313729,168834055,MalFUNct10N
82,946965461710749696,5af886c024c1c400ac031a0b,2017-12-30 05:45:34,,False,False,,0,0,0,I got a  runny   nose  and about to get a  sore   throat ... Some new years eve.,/MissiiP/status/946965461710749696,67980057,MissiiP
83,946960797996945409,5af886c024c1c400ac031a0c,2017-12-30 05:27:02,,False,False,,0,0,0,Sore   throat   runny   nose  and throbbing  headache  is my Friday night :),/kyanna0/status/946960797996945409,744421741,kyanna0
84,946947526695022592,5af886c024c1c400ac031a0d,2017-12-30 04:34:18,,False,False,,0,0,0,Welp.. I guess I partied too hard and my immune system said “bitch get sick” and now I have a  runny   nose  and my  throat  is still hurting,/thaibubbletae/status/946947526695022592,2527806426,thaibubbletae
85,946937772287209472,5af886c024c1c400ac031a0e,2017-12-30 03:55:32,,True,False,,0,1,0,"It's a virus. I have a  runny   nose  every now and then but it's mostly my  throat , not  sore  but phlegmy and my voice is croaky. I'm also extremely tired and my body aches all over. My head was hurting the past few days but it's clearer now.",/lilithia/status/946937772287209472,9126092,lilithia
86,946925139609911297,5af886c024c1c400ac031a0f,2017-12-30 03:05:20,,False,False,,0,0,0,I'm so tired of coming home every night with a  runny   nose  and  sore   throat  ,/peachyprair/status/946925139609911297,1315433478,peachyprair
87,946923581858091010,5af886c024c1c400ac031a10,2017-12-30 02:59:09,,False,False,,1,0,0,"first running  nose , second cough, third strep  throat , fourth throwing up, fifth a  fever , sixth a fucking ear infection. Fuck",/prissy_martinez/status/946923581858091010,2212729722,prissy_martinez
88,946904994950791168,5af886c024c1c400ac031a11,2017-12-30 01:45:18,,False,False,,0,0,0,I laughed when i saw couch.... I mean my  nose  is an little  runny  i took some medication.... My  throat  brothers me because im  coughing   https:// twitter.com/Snovatofield/s tatus/946904568855715840   …,/ChichartoDelena/status/946904994950791168,269411090,ChichartoDelena
89,946902766504562688,5af886c024c1c400ac031a12,2017-12-30 01:36:26,,False,False,,0,0,0,ok so my  sore   throat  just turned into a  runny   nose  sick,/Ieejooheonn/status/946902766504562688,4438520062,Ieejooheonn
90,946892815782387713,5af886c024c1c400ac031a13,2017-12-30 00:56:54,,False,False,,0,1,0,"Woke up with a  headache , clogged  nose ,  sore   throat  & tootache. Huhu. ",/headturnerdj/status/946892815782387713,57290397,headturnerdj
91,946884387026726912,5af886c024c1c400ac031a14,2017-12-30 00:23:24,,True,False,,0,1,0,"Sore   throat ,  coughing , stuffy  nose . My  fever  finally broke today.  Thank you. I hope I feel better tomorrow I have something planned to do with my kids.",/0nepr0udm0mmy/status/946884387026726912,3221864303,0nepr0udm0mmy
92,946883200651005953,5af886c024c1c400ac031a15,2017-12-30 00:18:41,,False,False,,0,0,0,I would take a cough  runny   nose  and  sore   throat  over having the stomach  flu  any day shits bogus,/drembert70/status/946883200651005953,2236875097,drembert70
93,946879079155978240,5af886c024c1c400ac031a16,2017-12-30 00:02:19,,False,False,,0,1,0,I have dehydration loss of appetite a  headache  body aches  sore   throat  congestion  runny   nose  the works,/TurdFurgy/status/946879079155978240,215089820,TurdFurgy
94,946877998631981056,5af886c024c1c400ac031a17,2017-12-29 23:58:01,,False,False,,1,1,0,"Me: I think my  throat  feels a bit better today but my voice still sounds weird  Alexa: that never happens to my voice :( I want it me[blowing my  nose  every 2 minutes, tearing up and  coughing  from my irritated  throat ]: no you don’t",/jiminiatures/status/946877998631981056,534817918,jiminiatures
95,946877426126143488,5af886c024c1c400ac031a18,2017-12-29 23:55:45,,False,False,,0,1,0,"Just went to the doctor & feel a little cheated Doc walks in the room immediately says classic  flu  listens to my lungs looks at my  nose  ears &  throat  Lectures me about how I should have come in sooner He didnt even look at my patient history, I know, the lady was still taking it",/_Hippie_Lady_/status/946877426126143488,2243317562,_Hippie_Lady_
96,946877169917153280,5af886c024c1c400ac031a19,2017-12-29 23:54:44,,False,False,,8,1,0,"my  throat  hurts so bad, i keep getting the chills, i have a massive  headache , drippy  nose , and my ears are so clogged they hurt. I LOVE BEING SICK",/pokemonpaege/status/946877169917153280,781294300726489088,pokemonpaege
97,946874277206417409,5af886c024c1c400ac031a1a,2017-12-29 23:43:14,,True,False,,2,2,0,"You got a  runny   nose  , sore   throat  / bad cough , head ache ??",/nigel670/status/946874277206417409,281143200,nigel670
