,ID,_id,datetime,has_media,is_reply,is_retweet,medias,nbr_favorite,nbr_reply,nbr_retweet,text,url,user_id,usernameTweet
10,968532605019734016,5af8889824c1c4219ce49078,2018-02-27 18:05:42,,False,False,,2,0,0,you never appreciate being healthy until you’re in bed dying & your  nose  is stuffy but at the same time  runny  & one ear está tapado & your head is killing you & your  throat  hurts so bad you can’t eat & all you can think about is all the times you took not being sick for granted,/airaaamjazmin/status/968532605019734016,92213626,airaaamjazmin
11,968520321878974465,5af8889824c1c4219ce49079,2018-02-27 17:16:53,,False,False,,0,0,0,Sore   throat  +  runny   nose  = no fun.,/saudadeng/status/968520321878974465,130269823,saudadeng
12,968516918704357377,5af8889824c1c4219ce4907a,2018-02-27 17:03:22,,False,False,,0,0,0,"Every day with this  flu  is like a new sickness! First the  sore   throat , then the  runny   nose , a few days of nausea, now I'm light headed and have a  headache ! #Flu2018",/underscorspiffy/status/968516918704357377,900429904168206336,underscorspiffy
13,968515480041508864,5af8889824c1c4219ce4907b,2018-02-27 16:57:39,,False,False,,0,0,0,"Throat ,  headache , and  runny   nose  is not the key right now... ",/YyJaneth/status/968515480041508864,1212723685,YyJaneth
14,968504821065101317,5af8889824c1c4219ce4907c,2018-02-27 16:15:17,,False,False,,0,0,0,"I can literally feel my cold developing. The slow throbbing  headache , my need to blow my  nose  every few minutes, congestion in my chest &  throat ...all over the past 2 hours",/rothwise/status/968504821065101317,3365938672,rothwise
15,968502173091926017,5af8889824c1c4219ce4907d,2018-02-27 16:04:46,,False,False,,1,1,0,•Can't breathe through  nose  •Can't stop  sneezing  •Blowing  nose  •Can't hear •Swollen  throat  •Can't stop  coughing  •Choking on phlegm  I'm having red wine with a side of Robitussin for lunch followed by naps.,/TheGoldenGod84/status/968502173091926017,847249369594175488,TheGoldenGod84
16,968486738661437440,5af8889824c1c4219ce4907e,2018-02-27 15:03:26,,False,False,,0,0,0,i’ve been stressing out and now i have a  sore   throat  and  runny   nose  :( stress makes me sick i hate it,/karrayray/status/968486738661437440,496520275,karrayray
17,968485102299897856,5af8889924c1c4219ce4907f,2018-02-27 14:56:56,,True,False,,0,0,0,"I feel like hell. Stuffy  nose  and a  sore   throat . My daughter is  coughing  and has a  runny   nose , she's staying home from school today.",/gemini_baybee92/status/968485102299897856,778863416031182848,gemini_baybee92
18,968478719475113985,5af8889924c1c4219ce49080,2018-02-27 14:31:34,,False,False,,0,0,0,"Hour long class with a fucked up  throat , pounding  headache , and a  stuffed   nose . Man do I love this Tuesday morning.",/VasquezRonin/status/968478719475113985,965426802129801216,VasquezRonin
19,968470605401116672,5af8889924c1c4219ce49081,2018-02-27 13:59:20,,False,False,,3,1,0,Coughing .  Sneezing .  Sore   throat .  Runny   nose . And then snow. And cold af.,/annureirfan/status/968470605401116672,3018801331,annureirfan
20,968467899043196928,5af8889924c1c4219ce49082,2018-02-27 13:48:35,,False,False,,0,0,0,I have a  runny   nose  and a  sore   throat  and a  fever  and i cant stop  sneezing  help :(,/dolcetwinks/status/968467899043196928,1244877499,dolcetwinks
21,968456510824165376,5af8889924c1c4219ce49083,2018-02-27 13:03:19,,False,False,,0,0,0,"Sweating this morning with a  headache , body hurts,  stuffed  up  nose ,  sore   throat , and nausea. Yay for me!!",/PaulineAllan/status/968456510824165376,89475127,PaulineAllan
22,968447241676521473,5af8889924c1c4219ce49084,2018-02-27 12:26:29,,False,False,,0,0,0,"My banging  headache  has gone, i now have a blocked up  nose  and  throat  — feeling ill",/Corrinnewithluv/status/968447241676521473,40023109,Corrinnewithluv
23,968446734979477504,5af8889924c1c4219ce49085,2018-02-27 12:24:29,,False,False,,0,0,0,"Headache ,  sore   throat  and  runny   nose    send help x",/Chantelle_donn/status/968446734979477504,1013219581,Chantelle_donn
24,968424457160151041,5af8889924c1c4219ce49086,2018-02-27 10:55:57,,False,False,,0,0,0,Sore   throat  x  runny   nose  on the eve of the day I do storytelling. Legit tuloy yung pagka-coarse ng boses ko bukas hahahuhu,/ItsMeChantiie/status/968424457160151041,469395548,ItsMeChantiie
25,968417341884239872,5af8889924c1c4219ce49087,2018-02-27 10:27:41,,False,False,,0,0,0,"Can't breathe out of my  nose , my  throat  hurts and I have a splitting  headache ... send help",/AlexmacB/status/968417341884239872,229784744,AlexmacB
26,968416731650600960,5af8889924c1c4219ce49088,2018-02-27 10:25:15,,False,False,,0,0,0,"# MomVsFlu  The most common  symptoms include: a high  fever ,  runny   nose ,  sore   throat , muscle pains,  headache ,  coughing , and feeling tired",/StyloQueen_/status/968416731650600960,816346952128466944,StyloQueen_
27,968415751844462593,5af8889924c1c4219ce49089,2018-02-27 10:21:22,,False,False,,0,0,0,"Influenza  is a viral infection that attacks your respiratory system, your  nose ,  throat  and lungs.  Influenza , commonly called the  flu , is not the same as stomach "" flu "" viruses that cause #MomVsFlu",/bindas_pari/status/968415751844462593,769639600499355649,bindas_pari
28,968415293407223810,5af8889924c1c4219ce4908a,2018-02-27 10:19:32,,False,False,,2,0,1,"# MomVsFlu  CDC also recommends everyday preventive actions to help slow the spread of germs that cause respiratory ( nose ,  throat , and lungs) illnesses, like  flu .  pic.twitter.com/fmtgCC9195",/kavi_kishmish/status/968415293407223810,798493863425896448,kavi_kishmish
29,968413701173907456,5af8889924c1c4219ce4908b,2018-02-27 10:13:13,,False,False,,1,0,0,"i have a cold  sore ,  runny   nose ,  sore   throat  and i cough constantly. what a time to be alive.",/alleninhere/status/968413701173907456,184809961,alleninhere
30,968410329750257664,5af8889924c1c4219ce4908c,2018-02-27 09:59:49,,False,False,,0,0,1,"runny   nose , itchy  throat  ",/jericoalonzoooo/status/968410329750257664,3310925874,jericoalonzoooo
31,968406506180812800,5af8889924c1c4219ce4908d,2018-02-27 09:44:37,,False,False,,0,0,0,"# MomVsFlu  Confusing  flu  with a bad cold is common.  Flu  and cold symptoms may both include a  runny /blocked  nose ,  sore   throat , and cough.",/happypiyush2029/status/968406506180812800,828831293139984384,happypiyush2029
32,968405822802923520,5af8889924c1c4219ce4908e,2018-02-27 09:41:54,,False,False,,0,0,0,"# MomVsFlu  It is very contagious.  Flu  and cold symptoms also includes the running blocked  nose ,  sore   throat , and cough.",/NykhilChopra/status/968405822802923520,2462995393,NykhilChopra
33,968405220865617920,5af8889924c1c4219ce4908f,2018-02-27 09:39:31,,False,False,,0,0,0,"# MomVsFlu  Confusing  flu  with a bad cold is common.  Flu  and cold symptoms may both include a  runny /blocked  nose ,  sore   throat , and cough.",/oye_gujju/status/968405220865617920,119018683,oye_gujju
34,968405029588582400,5af8889924c1c4219ce49090,2018-02-27 09:38:45,,False,False,,0,0,0,"Hey friends  Flu  is a respiratory illness caused by  influenza  viruses that infect  nose ,  throat , and lungs. #MomVsFlu",/joshna_17/status/968405029588582400,824252026263584768,joshna_17
35,968404820380958725,5af8889924c1c4219ce49091,2018-02-27 09:37:55,,False,False,,2,0,0,"Flu  is a respiratory illness caused by  influenza  viruses that infect  nose ,  throat , and lungs. Stay protected! #MomVsFlu",/Gowthaman_csk/status/968404820380958725,2435604456,Gowthaman_csk
36,968404639849725952,5af8889a24c1c4219ce49092,2018-02-27 09:37:12,,False,False,,0,0,0,"Flu  is a respiratory illness caused by  influenza  viruses that attacks  nose ,  throat , and lungs. #MomVsFlu",/Rojalin520/status/968404639849725952,861119065141719040,Rojalin520
37,968404521268293632,5af8889a24c1c4219ce49093,2018-02-27 09:36:44,,False,False,,0,0,0,"# MomVsFlu  The  flu  infect the  nose ,  throat , and sometimes the lungs n can be quite dangerous.",/priyanka_dear/status/968404521268293632,3282392216,priyanka_dear
38,968403418644533250,5af8889a24c1c4219ce49094,2018-02-27 09:32:21,,False,False,,0,0,0,"# MomVsFlu  Confusing  flu  with a bad cold is common.  Flu  and cold symptoms may both include a  runny /blocked  nose ,  sore   throat , and cough.",/ankitlunia2011/status/968403418644533250,1583109553,ankitlunia2011
39,968403185634222082,5af8889a24c1c4219ce49095,2018-02-27 09:31:26,,False,False,,0,0,0,"# MomVsFlu  The most common symptoms include: a high  fever ,  runny   nose ,  sore   throat , muscle pains,  headache ,",/magicalpriyanka/status/968403185634222082,2364179466,magicalpriyanka
40,968399824717537280,5af8889a24c1c4219ce49096,2018-02-27 09:18:04,,False,False,,10,3,0,"Headache  , strep  throat , & most likely food poisoning   and I can barely breathe through my  nose    fml where is my bf",/Baeitful/status/968399824717537280,879934830632423424,Baeitful
41,968395770138415104,5af8889a24c1c4219ce49097,2018-02-27 09:01:58,,False,False,,0,0,0,Feel like hammered shit?   Runny   nose ?  Gunky  throat ?  Itching inside both ears caused by a stupid fucking cold agajdndhjend!   #sulking  #illandmardy,/LiterateElf/status/968395770138415104,331700122,LiterateElf
42,968378713292398592,5af8889a24c1c4219ce49098,2018-02-27 07:54:11,,False,False,,0,0,0,Watery eyes  Sneezing   Runny   nose   Coughing   Sore   throat  Body aches  Headache   Hope some sleep helps.,/ItsJustBeaBee/status/968378713292398592,2477448584,ItsJustBeaBee
43,968363256086761475,5af8889a24c1c4219ce49099,2018-02-27 06:52:46,,False,False,,0,0,0,"Ear,  Nose  and  Throat  and Eyes  : Sternutatory Plants that promotes  sneezing  and nasal discharges. ( ......  https:// fb.me/PRkqkvo0  ",/NmjrSi/status/968363256086761475,3310974480,NmjrSi
44,968363250378297344,5af8889a24c1c4219ce4909a,2018-02-27 06:52:44,,False,False,,0,0,0,"Ear,  Nose  and  Throat  and Eyes  : Sternutatory Plants that promotes  sneezing  and nasal discharges. ( 20 )...  https:// fb.me/9gsiR28SB  ",/NmjrSi/status/968363250378297344,3310974480,NmjrSi
45,968363243453517824,5af8889a24c1c4219ce4909b,2018-02-27 06:52:43,,False,False,,0,0,0,"Ear,  Nose  and  Throat  and Eyes  : Sternutatory Plants that promotes  sneezing  and nasal discharges. ( ...  http:// bit.ly/1PkTpdK  ",/NmjrSi/status/968363243453517824,3310974480,NmjrSi
46,968351380200198144,5af8889a24c1c4219ce4909c,2018-02-27 06:05:34,,False,False,,1,1,0,i feel like death my  throat  hurts my  nose  is  runny  but when cass saw me she said i look pretty today so i guess i look ｏｋ,/mwoozic/status/968351380200198144,749911126876385282,mwoozic
47,968346851832483842,5af8889a24c1c4219ce4909d,2018-02-27 05:47:35,,False,False,,1,0,0,Just going to lay here with my  sore   throat  and  runny   nose  listening to Anberlin,/alyx_hippie/status/968346851832483842,620209761,alyx_hippie
48,968343871070658560,5af8889a24c1c4219ce4909e,2018-02-27 05:35:44,,False,False,,0,0,0,"runny /stuffy  nose ,  sore   throat ,  headache",/PitaBites/status/968343871070658560,100410105,PitaBites
49,968340222990868485,5af8889a24c1c4219ce4909f,2018-02-27 05:21:14,,False,False,,0,2,0,"Sore   throat , blocked  nose ,  coughing  ...  headache  arghhhh",/missbutton_/status/968340222990868485,103876251,missbutton_
50,968330290421747712,5af8889a24c1c4219ce490a0,2018-02-27 04:41:46,,False,False,,2,0,0,"Dealt with blocked  nose  and  sneezing  all day... thought it was allergies... *goes home*  nose  is even more blocked and  runny , despite blowing it and using nasal spray, eyes are watery, and gunk is now traveling my  throat . Definitely not going to school tomorrow... #sick pic.twitter.com/ujZVz8qgcO",/MarioBeatle120/status/968330290421747712,763919184338096128,MarioBeatle120
51,968327360561991680,5af8889a24c1c4219ce490a1,2018-02-27 04:30:08,,False,False,,0,0,0,"I am feeling sick, my  throat  is  sore  and I got a  runny   nose  and a cough. I hope I feel better soon, I already had to call in sick for 1 day of work, maybe I will have to for a second day I don’t know. We’ll see.",/L4good/status/968327360561991680,353393046,L4good
52,968320243226546177,5af8889a24c1c4219ce490a2,2018-02-27 04:01:51,,False,False,,5,1,0,"Confirmed: I am getting sick.  Sore   throat , running  nose  and  fever . Pay respects now before it’s too late. #rip",/neekasuras/status/968320243226546177,889091744192647168,neekasuras
53,968316949146079235,5af8889a24c1c4219ce490a3,2018-02-27 03:48:45,,False,False,,21,0,1,"Ribs hurt from  coughing ,  sore   throat , can't breath thru my  nose  and still had to go to work (+_+)... But @NarcissPuppet  & @LadyxZero  just made my Monday   Yay for Patreon rewards! pic.twitter.com/gDgxShxggw",/RicemidgetJQN/status/968316949146079235,900213075902595072,RicemidgetJQN
54,968315997215174659,5af8889a24c1c4219ce490a4,2018-02-27 03:44:58,,True,False,,0,0,0,"If you have chills with chattering teeth, hot and then shivering cold,  fever  103>,  headache  then it’s  influenza .  Sore   throat ,  sneezing , blocked  nose  and temperature less than 100 degrees, it’s a cold.",/JoyceMinipoodle/status/968315997215174659,1935048084,JoyceMinipoodle
55,968314625417777154,5af8889a24c1c4219ce490a5,2018-02-27 03:39:31,,False,False,,0,1,0,"Flu ,  sore   throat ,  nose  bleed. What else?",/GnaknuJ/status/968314625417777154,614198037,GnaknuJ
56,968305735166758912,5af8889b24c1c4219ce490a6,2018-02-27 03:04:12,,False,False,,1,0,0,"How am I getting sick when it’s getting warm outside?  Nose  running, mucus in  throat  and the roof of my mouth and my  nose  itching. I can not stop  sneezing",/LacreaseieTate/status/968305735166758912,265815225,LacreaseieTate
57,968305064732446727,5af8889b24c1c4219ce490a7,2018-02-27 03:01:32,,False,False,,2,1,1,"Me: cold for months -  runny  and  stuffed   nose ,  sore   throat , etc. ""This kinda sucks but no worries.""  My bf: cold for 4 days, itchy eyes, kinda  sore   throat , possible  runny   nose  ""the world sucks. I'm dying"" #actualquote",/paigespussyhat/status/968305064732446727,829359950874947584,paigespussyhat
58,968300310614585344,5af8889b24c1c4219ce490a8,2018-02-27 02:42:38,,False,False,,0,0,0,"Perks of having  fever , each sleep do not freshen you up. Sleep as many as you want waking up you always have  sore   throat , stuffy  nose  and worst of all;  headache . Allahumma isyfi syafi la yughadiru saqama.",/rayyanmz/status/968300310614585344,379726143,rayyanmz
59,968295400011632640,5af8889b24c1c4219ce490a9,2018-02-27 02:23:08,,False,False,,0,0,0,*me looking at my white blood cells* after I feel growing tickle in my  throat  and small small  runny   nose   pic.twitter.com/jKhfjFpOQQ,/Gourddiaz/status/968295400011632640,131970194,Gourddiaz
60,968289249555570689,5af8889c24c1c4219ce490aa,2018-02-27 01:58:41,,False,False,,0,0,0,This cold virus started with  throat  ache and has now switched to a  runny  super itchy  nose . It's driving me nuts! Feels like allergy  nose . You can feel the itch all the way up in your eyeballs DX,/SaraKpn/status/968289249555570689,608386880,SaraKpn
61,968285256909389825,5af8889c24c1c4219ce490ab,2018-02-27 01:42:49,,False,False,,3,14,0,"Any other parents out there ever had a child (baby) so sick with mucus in their  throat  and  nose  that they were worried they would choke and die in their sleep?  I'm terrified to go to sleep right now. She's been choking and  coughing  during the day, and sometimes vomiting w mucus.",/insp3ctre/status/968285256909389825,829159886,insp3ctre
62,968276852040130561,5af8889c24c1c4219ce490ac,2018-02-27 01:09:25,,False,False,,0,1,0,"my  throat  suddenly started with this sharp pain like i swallowrd a bunch if needles, i cant talk, i have a  headache  and my  nose  is stuffy",/palavens/status/968276852040130561,3266297605,palavens
63,968264756736901120,5af8889c24c1c4219ce490ad,2018-02-27 00:21:22,,False,False,,0,0,0,Fun Fact: when you have the  flu  and a ton of snot in your  nose  it’s healthier snort the mucus back into your  throat  and swallow it.,/loading_a2/status/968264756736901120,2859044316,loading_a2
64,968253511623471105,5af8889c24c1c4219ce490ae,2018-02-26 23:36:41,,False,False,,10,4,1,"I haven't been sick for so long but now I have a  headache ,  sore   throat , and a stuffy  nose  :'( rip me",/SSB_Ned/status/968253511623471105,4480395925,SSB_Ned
65,968240004257538049,5af8889c24c1c4219ce490af,2018-02-26 22:43:00,,False,False,,0,0,0,"Ugh, I feel so sick. Woke up with a  runny   nose , cough,  sore   throat  and super light headed. ",/ahoytania/status/968240004257538049,3168087410,ahoytania
66,968239447207682048,5af8889c24c1c4219ce490b0,2018-02-26 22:40:47,,False,False,,0,1,0,my sickness very quickly evolved from  sore   throat  to  runny   nose  to currently cough which is honestly the worst phase i can barely eat my fries and also two people i was sitting across from moved away further down the table and they are incredibly valid,/bestboy_ryuji/status/968239447207682048,878879436300443649,bestboy_ryuji
67,968230199652376576,5af8889c24c1c4219ce490b1,2018-02-26 22:04:03,,False,False,,0,0,0,"Maybe I’m over reacting because I’m jealous? I’m sick too,  sore   throat ,  headache  and blocked  nose  since yesterday. Yeah that’s it, I’m just jealous their noses clearly aren’t blocked.",/SherrynTai/status/968230199652376576,67844004,SherrynTai
68,968204558743851008,5af8889c24c1c4219ce490b2,2018-02-26 20:22:09,,False,False,,0,0,0,My  throat  hurts. My  nose  is stuffy. I can’t stop  sneezing . I really regret letting my toddler cough in my face now.  pic.twitter.com/TVG5blpuxb,/strangelittleme/status/968204558743851008,3070141,strangelittleme
69,968203919682916352,5af8889c24c1c4219ce490b3,2018-02-26 20:19:37,,False,False,,4,1,0,"How generous of my brother to share his  sore   throat , cough, and  runny   nose  with me",/Em80779419/status/968203919682916352,952455085786877953,Em80779419
70,968200267932905473,5af8889c24c1c4219ce490b4,2018-02-26 20:05:06,,False,False,,0,0,0,"The  headache  is gone, so now all that's left is my  nose  and  throat . Pls clear up so I can enjoy life mostly unhindered.",/BravoVictoRomeo/status/968200267932905473,371337079,BravoVictoRomeo
71,968193598637379584,5af8889c24c1c4219ce490b5,2018-02-26 19:38:36,,False,False,,0,0,0,Runny   nose  and scratchy  throat  mean back to the studio to do more re-mastering and not try to record music. Plenty to do. Just not sure it's the best with any congestion that might be plugging my ears. :-),/thencrew/status/968193598637379584,88713525,thencrew
72,968186092536004610,5af8889c24c1c4219ce490b6,2018-02-26 19:08:47,,True,False,,0,1,0,It went up my  nose  and into my  throat  lmfao I was  coughing  my lungs out and the guy next to me didn’t even ask if I was okay lol,/emilyibarrrra/status/968186092536004610,577825971,emilyibarrrra
73,968185049823641600,5af8889c24c1c4219ce490b7,2018-02-26 19:04:38,,False,False,,0,0,0,"My head hurts, my eyes are irritating, my  nose  is  runny  and my  throat  and ear tickles ",/abi_badazz/status/968185049823641600,409705290,abi_badazz
74,968180595078586369,5af8889c24c1c4219ce490b8,2018-02-26 18:46:56,,False,False,,0,0,0,"Flu ,  nose  blocked and   Sore   throat",/aybeemarbles/status/968180595078586369,2992310808,aybeemarbles
75,968172620763058177,5af8889c24c1c4219ce490b9,2018-02-26 18:15:15,,False,False,,0,0,0,"Love #Oscillo  for flu-like symptoms? Then you'll love Coldcalm for  sneezing ,  runny   nose  & minor  sore   throat .  http:// bit.ly/241tRJw   pic.twitter.com/4T6qjkxCez",/OscilloUSA/status/968172620763058177,17876394,OscilloUSA
76,968168390455119872,5af8889d24c1c4219ce490ba,2018-02-26 17:58:26,,False,False,,0,0,0,In the ER hoping for nothing serious!  Throat  and  nose  are on fire.  Fatigue  setting in. Can't…  https://www. instagram.com/p/Bfqt3h9HYCm/  ,/lilwoman21sw/status/968168390455119872,2419442965,lilwoman21sw
77,968168275455574018,5af8889d24c1c4219ce490bb,2018-02-26 17:57:59,,False,False,,0,0,0,not diggin this  runny   nose  and  sore   throat  thing i got goin rn,/mchnzo/status/968168275455574018,2735651934,mchnzo
78,968164135601975296,5af8889d24c1c4219ce490bc,2018-02-26 17:41:32,,False,False,,2,0,0,"[[So my  headache  is gone, my  throat  feels mostly normal, and my  nose  is partially  stuffed . My voice is a little scewed, though I'm not sure exactly what's causing it.  I get dizzy extremely easily. Even looking up screws me up. Sitting at my computer is no issue, though.]]",/LitheAbsolKami/status/968164135601975296,3074170003,LitheAbsolKami
79,968162920763985920,5af8889d24c1c4219ce490bd,2018-02-26 17:36:42,,True,False,,1,0,1,Omg girl I thought I was the only one that cries like he was my husband   By the time the episode is over my  nose  is  runny  my  throat  hurts and my eyes hurt ,/KBrechelle/status/968162920763985920,554594080,KBrechelle
80,968155482283180033,5af8889d24c1c4219ce490be,2018-02-26 17:07:09,,False,False,,0,0,0,Woke up with a  runny   nose  &  sore   throat  I might actually die,/__roadtorichess/status/968155482283180033,3229600947,__roadtorichess
81,968152854299947008,5af8889d24c1c4219ce490bf,2018-02-26 16:56:42,,False,False,,1,0,1,"I have been feeling undr the weather these days n today I'm  sneezing  so badly, my ears are slightly ringing, my  throat  is feelin hoarse n my  nose  is probably going to be blown off by my next sneeze. But #iHeartAwards  #BTSARMY  #BestFanArmy    Also my voice kinda sounds sexy rn",/sosa_nico435/status/968152854299947008,1615922767,sosa_nico435
82,968137692570640384,5af8889d24c1c4219ce490c0,2018-02-26 15:56:27,True,False,False,['https://t.co/bqGt1VBevf'],0,0,0,"Flu  or  influenza  shows common symptoms as cold such as,  fever , chills,  sore   throat , stuffy  nose .  Flu  is a common cause of pneumonia, fluid buildup leading to reduce oxygen. Increase your immunity and get vaccinated.  https://www. heraldmailmedia.com/flu-widespread -in-us/article_52e04394-b8c6-5a14-895d-a86ef55732c4.html   …",/pravin_khude/status/968137692570640384,3317062370,pravin_khude
83,968135226273579009,5af8889d24c1c4219ce490c1,2018-02-26 15:46:39,,False,False,,10,1,0,Teary eyes. Itchy  throat .  Runny   nose .   Di jud ko gnahan mgsakit ay. ,/ayasajol/status/968135226273579009,2763049944,ayasajol
84,968133957614268421,5af8889d24c1c4219ce490c2,2018-02-26 15:41:37,,False,False,,0,0,0,"Runny   nose  ,  sore   throat  coming & extremely annoyed!!!",/Classik_Syn/status/968133957614268421,76224096,Classik_Syn
85,968132574613667840,5af8889d24c1c4219ce490c3,2018-02-26 15:36:07,,True,False,,0,1,0,"It’s not that serious, just a  sore   throat  and  runny   nose    thank you sweety   #iHeartAwards  #BestFanArmy  #BTSARMY  @BTS_twt",/shybundles/status/968132574613667840,3171813602,shybundles
86,968120008843853825,5af8889d24c1c4219ce490c4,2018-02-26 14:46:11,,False,False,,0,0,0,I was doing fine until somebody decided to drown themselves in lotion/perfume. I am now dying ...  nose  burning  throat  too and I can’t stop  sneezing . I should fight that bih and make her buy me Zyrtec. Wtf,/_CaramelKissex/status/968120008843853825,131049218,_CaramelKissex
87,968114493753626625,5af8889d24c1c4219ce490c5,2018-02-26 14:24:16,,False,False,,3,1,1,"I have the  Flu    to anyone else suffering, I can HIGHLY recommend @yorksprovender   Sweet Potato & Lentil Dahl ‘lively Veg’ Soup! Great for a blocked  nose  &  sore   throat . Thanks Guys, it was absolutely delicious!    pic.twitter.com/Mj2GSxsaLv",/TheOnlyWayIsEve/status/968114493753626625,794280157238398977,TheOnlyWayIsEve
88,968114403655602177,5af8889d24c1c4219ce490c6,2018-02-26 14:23:55,,False,False,,0,0,0,"Day 2 of this  sore   throat , stuffy  nose  and  fever  ",/cyn835/status/968114403655602177,32251333,cyn835
89,968112610305499137,5af8889d24c1c4219ce490c7,2018-02-26 14:16:47,,False,False,,0,0,0,i think i caught a cold ;o; i have slightly  runny   nose  and a  sore   throat  please end this Suffering,/ikhlas_ss/status/968112610305499137,400171057,ikhlas_ss
90,968109230287998977,5af8889d24c1c4219ce490c8,2018-02-26 14:03:21,,False,False,,1,0,0,"Facilitating a workshop from 8:30-3 today and I look and feel like a zombie.  Throat  is killing me and have a  runny   nose . I love you, Monday. I love you so much.",/PinkValkyrie/status/968109230287998977,26233172,PinkValkyrie
91,968099502967214082,5af8889d24c1c4219ce490c9,2018-02-26 13:24:42,,False,False,,1,0,0,"Headache : check    Sore   throat : check  Stuffy  nose : check It's official, I'm sick  #Monday   pic.twitter.com/kBOY9YqTl7",/MaryamBaghdad/status/968099502967214082,73979660,MaryamBaghdad
92,968098329409327104,5af8889d24c1c4219ce490ca,2018-02-26 13:20:02,,False,False,,1,1,0,HowlingDemon13's cold checklist: Congestion    Runny   nose     Headache     Sore   throat    Yep. Sick.  pic.twitter.com/UMjehRdZbE,/HowlingDemon13/status/968098329409327104,828775815026470912,HowlingDemon13
93,968097680432836608,5af8889d24c1c4219ce490cb,2018-02-26 13:17:28,,False,False,,0,0,0,"Body pain,  headache , stuffy  nose ,  sore   throat , cramps. Srsly, this is not good. ",/ellaaabels/status/968097680432836608,4345753513,ellaaabels
94,968095289704943616,5af8889d24c1c4219ce490cc,2018-02-26 13:07:58,,False,False,,0,0,0,"Like super bad  sore   throat , post nasal,  runny  stuffy  nose  sick ",/DaddieVee/status/968095289704943616,2345243283,DaddieVee
95,968091441976266753,5af8889d24c1c4219ce490cd,2018-02-26 12:52:40,,False,False,,0,0,0,"Never had a decent amount of sleep since Wednesday, thanks a lot  headache ,  sore   throat , blocked  nose  and some kind of screaming inside my left ear =x=",/Sunbeamstone/status/968091441976266753,3016206913,Sunbeamstone
96,968087540145287168,5af8889e24c1c4219ce490ce,2018-02-26 12:37:10,,False,False,,3,0,0,"Pretty sure a  sore   throat  is not a damn emergency. Neither is a cough, congestion, or  runny   nose  but hey we see them in the ER every day",/SierraaElenaa/status/968087540145287168,609732881,SierraaElenaa
